source	target	interaction	symmetry	weight	negation
at1g27290	at2g42770	validated_ppi	symmetrical	1.0	affirmative
at2g22425	at4g01450	validated_ppi	symmetrical	1.0	affirmative
at2g17980	at4g39950	validated_ppi	symmetrical	2.0604399669999998	affirmative
at2g04030	at3g07040	validated_ppi	symmetrical	1.0	affirmative
at1g14390	at5g59650	validated_ppi	symmetrical	1.0	affirmative
at1g30270	at5g47100	phosphorylation	asymmetrical	1.0	affirmative
at1g10210	at2g07180	phosphorylation	asymmetrical	1.174986921	affirmative
at3g18800	at3g46900	validated_ppi	symmetrical	1.0	affirmative
at2g45340	at4g14455	validated_ppi	symmetrical	1.0	affirmative
at1g27290	at5g24000	validated_ppi	symmetrical	1.0	affirmative
at3g45640	at1g27730	phosphorylation	asymmetrical	1.5854766465	affirmative
at2g43790	at3g26830	activation	asymmetrical	2.3825277725	affirmative
at1g01620	at3g12180	validated_ppi	symmetrical	0.0	affirmative
at1g09380	at5g52240	validated_ppi	symmetrical	1.146159996	affirmative
at3g03000	at5g65683	validated_ppi	symmetrical	1.16276617	affirmative
at4g05420	at4g22250	validated_ppi	symmetrical	1.0	affirmative
at1g27290	at3g05360	validated_ppi	symmetrical	1.0	affirmative
at2g29250	at3g12180	validated_ppi	symmetrical	1.0	affirmative
at1g21240	at4g20390	validated_ppi	symmetrical	0.0	affirmative
at4g04540	at4g05370	validated_ppi	symmetrical	1.0	affirmative
at1g63110	at4g00350	validated_ppi	symmetrical	1.0	affirmative
at3g15710	at4g23400	validated_ppi	symmetrical	0.0	affirmative
at3g48750	at5g03415	validated_ppi	symmetrical	1.0	affirmative
at2g19580	at2g22425	validated_ppi	symmetrical	1.0	affirmative
at1g28520	at5g43850	validated_ppi	symmetrical	1.3014767415	affirmative
at1g21250	at5g19280	validated_ppi	symmetrical	1.8041082309999998	affirmative
at1g21240	at1g32320	validated_ppi	symmetrical	1.0	affirmative
at1g28230	at4g30850	validated_ppi	symmetrical	1.0	affirmative
at4g09570	at4g32070	validated_ppi	symmetrical	1.0	affirmative
at3g08530	at5g37550	validated_ppi	symmetrical	1.0	affirmative
at3g51630	at5g61380	gene regulation	asymmetrical	1.0	affirmative
at1g29060	at4g33940	validated_ppi	symmetrical	1.0	affirmative
at3g20600	at5g16900	validated_ppi	symmetrical	1.0	affirmative
at3g12180	at5g43460	validated_ppi	symmetrical	1.0	affirmative
at2g46330	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at2g22425	at3g21690	validated_ppi	symmetrical	1.0	affirmative
at1g07890	at5g57460	validated_ppi	symmetrical	1.0	affirmative
at1g08920	at2g41705	validated_ppi	symmetrical	1.0	affirmative
at1g31420	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at1g52380	at5g20010	validated_ppi	symmetrical	1.0	affirmative
at1g07650	at3g17000	validated_ppi	symmetrical	1.475050115	affirmative
at4g34460	at5g05760	validated_ppi	symmetrical	1.0	affirmative
at4g25920	at5g08650	validated_ppi	symmetrical	1.0	affirmative
at4g01370	at4g26070	validated_ppi	symmetrical	1.4680760385	affirmative
at5g38560	at5g63030	validated_ppi	symmetrical	1.1669583485	affirmative
at1g66410	at3g17600	validated_ppi	symmetrical	1.0	affirmative
at2g34250	at3g54020	validated_ppi	symmetrical	1.0	affirmative
at3g59780	at5g42980	validated_ppi	symmetrical	1.0	affirmative
at2g41705	at5g47410	validated_ppi	symmetrical	1.0	affirmative
at2g30590	at3g61150	validated_ppi	symmetrical	1.0	affirmative
at2g04630	at5g51910	validated_ppi	symmetrical	1.0	affirmative
at1g07860	at3g63380	validated_ppi	symmetrical	1.0	affirmative
at3g11630	at4g09000	validated_ppi	symmetrical	1.0	affirmative
at3g45640	at5g47640	phosphorylation	asymmetrical	1.5854766465	affirmative
at1g71330	at2g26180	validated_ppi	symmetrical	1.0	affirmative
at1g16260	at4g37680	validated_ppi	symmetrical	1.3381111475	affirmative
at2g20180	at1g13210	repression	asymmetrical	0.0	affirmative
at1g20950	at2g41100	validated_ppi	symmetrical	2.053763767	affirmative
at4g13510	at5g06100	validated_ppi	symmetrical	1.690956108	affirmative
at1g71110	at4g14455	validated_ppi	symmetrical	1.0	affirmative
at1g12220	at5g46330	validated_ppi	symmetrical	1.7011518785	affirmative
at4g30850	at5g08050	validated_ppi	symmetrical	1.0	affirmative
at3g18800	at4g20390	validated_ppi	symmetrical	0.0	affirmative
at1g16410	at4g23270	validated_ppi	symmetrical	2.1309469869999997	affirmative
at1g73500	at2g46070	phosphorylation	asymmetrical	1.0	affirmative
at1g51580	at1g69690	validated_ppi	symmetrical	0.0	affirmative
at1g52550	at5g38660	validated_ppi	symmetrical	1.0	affirmative
at1g27300	at5g18150	validated_ppi	symmetrical	1.4254637415	affirmative
at1g10210	at3g02550	phosphorylation	asymmetrical	1.8079480845	affirmative
at2g37180	at4g23400	validated_ppi	symmetrical	0.0	affirmative
at4g01410	at5g19700	validated_ppi	symmetrical	1.0	affirmative
at2g43790	at5g55230	phosphorylation	asymmetrical	1.0	affirmative
at3g13175	at5g50440	validated_ppi	symmetrical	1.2689760615	affirmative
at3g08040	at3g53810	validated_ppi	symmetrical	0.0	affirmative
at1g14700	at5g02620	validated_ppi	symmetrical	1.0	affirmative
at3g45640	at5g47670	phosphorylation	asymmetrical	1.5854766465	affirmative
at1g51660	at1g27730	gene regulation	asymmetrical	1.0	affirmative
at4g02150	at5g64780	validated_ppi	symmetrical	1.0	affirmative
at1g29060	at3g23560	validated_ppi	symmetrical	1.0	affirmative
at1g05640	at1g27290	validated_ppi	symmetrical	1.0	affirmative
at1g04820	at4g30840	validated_ppi	symmetrical	1.0	affirmative
at1g69870	at4g14455	validated_ppi	symmetrical	1.0	affirmative
at5g40440	at1g53170	gene regulation	asymmetrical	1.2551442375	affirmative
at3g15360	at4g25200	validated_ppi	symmetrical	1.0	affirmative
at1g11330	at4g30850	validated_ppi	symmetrical	1.345665391	affirmative
at2g26180	at5g14210	validated_ppi	symmetrical	1.0	affirmative
at3g15730	at3g18165	validated_ppi	symmetrical	1.0	affirmative
at4g34440	at5g17700	validated_ppi	symmetrical	1.0	affirmative
at1g78300	at5g67510	validated_ppi	symmetrical	1.0	affirmative
at1g14700	at3g27770	validated_ppi	symmetrical	1.0	affirmative
at1g54060	at5g66110	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at4g36930	repression	asymmetrical	1.0	affirmative
at3g46890	at5g03200	validated_ppi	symmetrical	1.0	affirmative
at1g18730	at5g11680	validated_ppi	symmetrical	1.0	affirmative
at1g07650	at4g25360	validated_ppi	symmetrical	1.475050115	affirmative
at1g71330	at4g37680	validated_ppi	symmetrical	1.0	affirmative
at3g45970	at4g35620	validated_ppi	symmetrical	0.0	affirmative
at1g21240	at5g10840	validated_ppi	symmetrical	1.0	affirmative
at3g45640	at3g59690	phosphorylation	asymmetrical	1.5854766465	affirmative
at3g10640	at5g53130	validated_ppi	symmetrical	1.2319146275	affirmative
at2g27060	at3g17000	validated_ppi	symmetrical	1.0	affirmative
at1g35720	at5g41800	validated_ppi	symmetrical	1.0	affirmative
at3g06360	at5g24000	validated_ppi	symmetrical	1.0	affirmative
at1g21240	at5g12860	validated_ppi	symmetrical	1.0	affirmative
at3g45640	at1g23860	phosphorylation	asymmetrical	1.5854766465	affirmative
at1g75280	at2g40900	validated_ppi	symmetrical	1.0	affirmative
at2g45890	at4g11960	validated_ppi	symmetrical	1.0	affirmative
at4g02640	at4g14640	validated_ppi	symmetrical	1.0	affirmative
at3g25805	at5g06530	validated_ppi	symmetrical	0.0	affirmative
at3g20600	at5g38970	validated_ppi	symmetrical	1.0	affirmative
at1g63110	at2g01275	validated_ppi	symmetrical	1.0	affirmative
at1g27290	at4g27420	validated_ppi	symmetrical	1.0	affirmative
at2g41400	at3g54020	validated_ppi	symmetrical	1.0	affirmative
at3g14230	at3g58040	validated_ppi	symmetrical	1.237126514	affirmative
at4g22860	at4g32830	validated_ppi	symmetrical	0.7945869749056669	affirmative
at3g50630	at3g56150	validated_ppi	symmetrical	1.0	affirmative
at2g30360	at4g30190	inactivation	asymmetrical	1.0	affirmative
at2g01770	at4g14455	validated_ppi	symmetrical	1.0	affirmative
at3g20600	at5g03180	validated_ppi	symmetrical	1.0	affirmative
at1g10210	at1g47870	phosphorylation	asymmetrical	1.0	affirmative
at5g09690	at5g41180	validated_ppi	symmetrical	1.0	affirmative
at4g37680	at5g55290	validated_ppi	symmetrical	1.0	affirmative
at5g25380	at5g67260	validated_ppi	symmetrical	1.0	affirmative
at1g72460	at2g26180	validated_ppi	symmetrical	1.0	affirmative
at3g08040	at5g64740	validated_ppi	symmetrical	0.8467503065525617	affirmative
at1g14260	at3g10640	validated_ppi	symmetrical	1.0	affirmative
at3g12200	at3g51920	validated_ppi	symmetrical	1.6179985234999998	affirmative
at1g67510	at5g06100	validated_ppi	symmetrical	1.0	affirmative
at1g47640	at4g36180	validated_ppi	symmetrical	1.0	affirmative
at1g53560	at5g22290	validated_ppi	symmetrical	0.0	affirmative
at3g03000	at5g63310	validated_ppi	symmetrical	1.16276617	affirmative
at4g11470	at4g37680	validated_ppi	symmetrical	2.1408741515000003	affirmative
at5g35460	at5g47530	validated_ppi	symmetrical	1.0	affirmative
at3g04480	at5g05410	validated_ppi	symmetrical	1.1033574585	affirmative
at2g43370	at3g54230	validated_ppi	symmetrical	1.0	affirmative
at3g61160	at5g37780	validated_ppi	symmetrical	1.0	affirmative
at1g15570	at4g39050	validated_ppi	symmetrical	1.0	affirmative
at1g10660	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at1g69810	at2g38270	validated_ppi	symmetrical	1.0	affirmative
at3g12180	at4g08300	validated_ppi	symmetrical	1.0	affirmative
at1g47870	at5g25460	validated_ppi	symmetrical	1.0	affirmative
at5g12480	at5g55480	validated_ppi	symmetrical	0.0	affirmative
at1g59580	at1g17590	phosphorylation	asymmetrical	1.325404236	affirmative
at3g11660	at4g04525	validated_ppi	symmetrical	1.0	affirmative
at2g34390	at4g39950	validated_ppi	symmetrical	2.0604399669999998	affirmative
at1g55230	at4g04850	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at4g18650	activation	asymmetrical	1.0	affirmative
at1g44960	at3g18800	validated_ppi	symmetrical	1.0	affirmative
at1g21240	at2g01275	validated_ppi	symmetrical	1.0	affirmative
at3g26090	at3g61480	validated_ppi	symmetrical	1.2404656885	affirmative
at5g27620	at5g59970	validated_ppi	symmetrical	1.0	affirmative
at3g66654	at5g13720	validated_ppi	symmetrical	1.0	affirmative
at1g25490	at3g07370	validated_ppi	symmetrical	1.0	affirmative
at1g07860	at4g26450	validated_ppi	symmetrical	1.0	affirmative
at1g02340	at2g32950	validated_ppi	symmetrical	1.0	affirmative
at1g14700	at2g40460	validated_ppi	symmetrical	0.0	affirmative
at2g18290	at4g11920	validated_ppi	symmetrical	1.0	affirmative
at5g59650	at5g59740	validated_ppi	symmetrical	1.0	affirmative
at3g42725	at4g35950	validated_ppi	symmetrical	1.0	affirmative
at1g27190	at4g01410	validated_ppi	symmetrical	1.0	affirmative
at1g47640	at5g59500	validated_ppi	symmetrical	1.0	affirmative
at2g04480	at3g10640	validated_ppi	symmetrical	1.0	affirmative
at3g62560	at4g19645	validated_ppi	symmetrical	1.0	affirmative
at1g66340	at5g03280	validated_ppi	symmetrical	1.0	affirmative
at1g51880	at5g52860	validated_ppi	symmetrical	1.0	affirmative
at1g27300	at1g62880	validated_ppi	symmetrical	1.0	affirmative
at2g32840	at3g27960	validated_ppi	symmetrical	0.0	affirmative
at1g29060	at3g20190	validated_ppi	symmetrical	1.0	affirmative
at2g40270	at4g20790	validated_ppi	symmetrical	1.0	affirmative
at2g29100	at5g46240	validated_ppi	symmetrical	0.0	affirmative
at1g62360	at4g36870	validated_ppi	symmetrical	0.0	affirmative
at1g09380	at4g30500	validated_ppi	symmetrical	1.0	affirmative
at3g45640	at3g23130	phosphorylation	asymmetrical	1.5854766465	affirmative
at1g13520	at3g53900	validated_ppi	symmetrical	1.0	affirmative
at1g52155	at4g37680	validated_ppi	symmetrical	1.0	affirmative
at5g06870	at5g17190	validated_ppi	symmetrical	1.0	affirmative
at2g46280	at4g39400	validated_ppi	symmetrical	1.0	affirmative
at1g55310	at1g57720	validated_ppi	symmetrical	1.0	affirmative
at1g78300	at5g20920	validated_ppi	symmetrical	0.0	affirmative
at1g51660	at2g32020	gene regulation	asymmetrical	1.2345243240000001	affirmative
at3g12180	at5g50520	validated_ppi	symmetrical	1.0	affirmative
at3g08040	at5g12480	validated_ppi	symmetrical	0.0	affirmative
at4g30520	at5g63030	validated_ppi	symmetrical	1.1669583485	affirmative
at4g01370	at4g26270	phosphorylation	asymmetrical	1.3972427105	affirmative
at4g10850	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at1g60160	at5g48380	validated_ppi	symmetrical	1.0	affirmative
at1g44100	at3g57400	validated_ppi	symmetrical	1.0	affirmative
at3g04730	at4g14560	validated_ppi	symmetrical	1.0	affirmative
at1g78490	at3g12180	validated_ppi	symmetrical	1.0	affirmative
at1g15880	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at1g62950	at4g30850	validated_ppi	symmetrical	1.0	affirmative
at1g58340	at5g62710	validated_ppi	symmetrical	0.0	affirmative
at2g01210	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at2g24220	at3g48260	validated_ppi	symmetrical	1.0	affirmative
at1g29060	at3g53720	validated_ppi	symmetrical	1.0	affirmative
at2g47800	at3g12180	validated_ppi	symmetrical	1.2455610400000001	affirmative
at1g17280	at2g28990	validated_ppi	symmetrical	1.0	affirmative
at3g08710	at4g02010	validated_ppi	symmetrical	1.391581082	affirmative
at3g42640	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at2g39530	at2g40460	validated_ppi	symmetrical	0.7104157233180871	affirmative
at2g35940	at5g01840	validated_ppi	symmetrical	1.0	affirmative
at1g34640	at2g33250	validated_ppi	symmetrical	1.0	affirmative
at3g26090	at5g46490	validated_ppi	symmetrical	1.0	affirmative
at1g17280	at4g34220	validated_ppi	symmetrical	1.0	affirmative
at1g65690	at4g18197	validated_ppi	symmetrical	1.962125596	affirmative
at1g26670	at2g35190	validated_ppi	symmetrical	0.0	affirmative
at1g48480	at5g11890	validated_ppi	symmetrical	1.0	affirmative
at1g31812	at5g43460	validated_ppi	symmetrical	1.0	affirmative
at1g17280	at4g27420	validated_ppi	symmetrical	1.0	affirmative
at4g37490	at5g13840	validated_ppi	symmetrical	0.7792661383057928	affirmative
at3g49580	at5g02530	validated_ppi	symmetrical	1.0	affirmative
at2g41705	at5g49770	validated_ppi	symmetrical	1.0	affirmative
at1g78300	at2g24120	validated_ppi	symmetrical	1.0	affirmative
at4g04570	at4g11840	validated_ppi	symmetrical	1.0	affirmative
at1g21240	at4g04480	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at3g25070	activation	asymmetrical	1.1905954865	affirmative
at1g25380	at3g12180	validated_ppi	symmetrical	1.0	affirmative
at2g16900	at3g25980	validated_ppi	symmetrical	0.0	affirmative
at3g10525	at4g32780	validated_ppi	symmetrical	1.0	affirmative
at1g58520	at3g50220	validated_ppi	symmetrical	1.0	affirmative
at2g26180	at5g45770	validated_ppi	symmetrical	1.0	affirmative
at4g33430	at1g20700	gene regulation	asymmetrical	1.0	affirmative
at4g14455	at5g43460	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at5g48360	repression	asymmetrical	1.0	affirmative
at1g51660	at4g39950	gene regulation	asymmetrical	2.0604399669999998	affirmative
at3g48750	at4g04020	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at5g66080	activation	asymmetrical	1.0	affirmative
at1g10660	at3g66654	validated_ppi	symmetrical	1.0	affirmative
at2g38620	at4g35620	validated_ppi	symmetrical	0.0	affirmative
at1g33490	at1g47640	validated_ppi	symmetrical	1.0	affirmative
at3g28220	at5g66830	validated_ppi	symmetrical	0.0	affirmative
at3g18800	at3g26170	validated_ppi	symmetrical	1.0	affirmative
at3g12180	at3g20190	validated_ppi	symmetrical	1.0	affirmative
at1g10230	at2g25490	validated_ppi	symmetrical	1.0	affirmative
at1g70760	at4g23090	validated_ppi	symmetrical	1.0	affirmative
at3g61160	at4g14640	validated_ppi	symmetrical	1.0	affirmative
at1g63120	at5g45770	validated_ppi	symmetrical	1.0	affirmative
at2g22425	at3g01550	validated_ppi	symmetrical	1.0	affirmative
at3g28050	at3g60600	validated_ppi	symmetrical	1.0	affirmative
at2g43790	at2g26960	phosphorylation	asymmetrical	1.0	affirmative
at1g02380	at3g14860	validated_ppi	symmetrical	1.0	affirmative
at1g09770	at3g18165	validated_ppi	symmetrical	1.0	affirmative
at1g66750	at2g32710	validated_ppi	symmetrical	1.0	affirmative
at4g14690	at4g27420	validated_ppi	symmetrical	1.3144412085	affirmative
at4g24680	at4g39050	validated_ppi	symmetrical	1.0	affirmative
at4g18960	at4g37940	activation	asymmetrical	1.0	affirmative
at3g46370	at4g37370	validated_ppi	symmetrical	2.0980661365	affirmative
at1g24400	at5g52420	validated_ppi	symmetrical	1.0	affirmative
at4g39950	at5g20045	validated_ppi	symmetrical	1.0	affirmative
at1g08920	at5g20270	validated_ppi	symmetrical	0.0	affirmative
at2g23980	at3g66654	validated_ppi	symmetrical	1.0	affirmative
at1g11050	at5g06320	validated_ppi	symmetrical	1.285766959	affirmative
at4g37680	at5g41800	validated_ppi	symmetrical	1.0	affirmative
at2g24630	at4g14455	validated_ppi	symmetrical	1.0	affirmative
at1g01230	at1g27300	validated_ppi	symmetrical	1.0	affirmative
at3g45290	at5g42980	validated_ppi	symmetrical	2.149242912	affirmative
at1g63110	at3g15710	validated_ppi	symmetrical	1.0	affirmative
at2g01275	at3g13175	validated_ppi	symmetrical	1.2689760615	affirmative
at1g14700	at1g74370	validated_ppi	symmetrical	1.0	affirmative
at3g25250	at1g27540	protein regulation	asymmetrical	1.292553697	affirmative
at1g17280	at3g42725	validated_ppi	symmetrical	1.0	affirmative
at1g52600	at5g59650	validated_ppi	symmetrical	1.0	affirmative
at1g77350	at2g35520	validated_ppi	symmetrical	1.0	affirmative
at1g10210	at5g59670	phosphorylation	asymmetrical	1.0	affirmative
at3g13320	at4g35580	validated_ppi	symmetrical	1.0	affirmative
at1g06225	at4g37680	validated_ppi	symmetrical	0.0	affirmative
at1g10210	at4g37780	phosphorylation	asymmetrical	1.0	affirmative
at2g36010/at5g02470	at2g29680	activation	asymmetrical	1.0	affirmative
at4g31340	at4g37680	validated_ppi	symmetrical	1.0	affirmative
at2g41705	at3g23560	validated_ppi	symmetrical	1.0	affirmative
at1g02690	at2g25000	validated_ppi	symmetrical	0.0	affirmative
at2g20180	at3g20250	activation	asymmetrical	1.233079557	affirmative
at4g14455	at5g03180	validated_ppi	symmetrical	1.0	affirmative
at2g45200	at2g47600	validated_ppi	symmetrical	1.0	affirmative
at1g01630	at3g11590	validated_ppi	symmetrical	1.0	affirmative
at2g41090	at5g41200	validated_ppi	symmetrical	1.0	affirmative
at4g01090	at4g20300	validated_ppi	symmetrical	1.0	affirmative
at2g25310	at4g30850	validated_ppi	symmetrical	1.0	affirmative
at2g43330	at4g05370	validated_ppi	symmetrical	1.0	affirmative
at5g13790	at4g28400	activation	asymmetrical	1.3926232	affirmative
at1g68380	at3g11660	validated_ppi	symmetrical	1.0	affirmative
at1g58200	at3g20600	validated_ppi	symmetrical	1.0	affirmative
at1g14686	at5g10190	validated_ppi	symmetrical	1.0	affirmative
at4g37940	at5g37780	validated_ppi	symmetrical	1.0	affirmative
at1g10210	at5g47660	phosphorylation	asymmetrical	1.0	affirmative
at2g40540	at5g14210	validated_ppi	symmetrical	1.0	affirmative
at1g59730	at5g63050	validated_ppi	symmetrical	1.0	affirmative
at2g23430	at5g43080	validated_ppi	symmetrical	0.0	affirmative
at2g20180	at3g43720	repression	asymmetrical	1.203208279	affirmative
at1g01070	at2g26180	validated_ppi	symmetrical	1.0	affirmative
at1g21240	at3g54020	validated_ppi	symmetrical	1.0	affirmative
at1g14370	at5g37780	validated_ppi	symmetrical	1.7886118045	affirmative
at1g54350	at3g18800	validated_ppi	symmetrical	1.0	affirmative
at2g26180	at4g37250	validated_ppi	symmetrical	1.0	affirmative
at3g20110	at4g14640	validated_ppi	symmetrical	1.0	affirmative
at1g76430	at3g10640	validated_ppi	symmetrical	1.0	affirmative
at1g80865	at2g33580	validated_ppi	symmetrical	1.7090546894999998	affirmative
at1g20010	at3g50960	validated_ppi	symmetrical	0.0	affirmative
at1g11050	at1g22070	validated_ppi	symmetrical	1.559908264	affirmative
at1g08890	at2g26180	validated_ppi	symmetrical	1.0	affirmative
at2g43790	at2g34210	phosphorylation	asymmetrical	1.0	affirmative
at3g45640	at2g26960	phosphorylation	asymmetrical	1.5854766465	affirmative
at1g21240	at1g71140	validated_ppi	symmetrical	1.0	affirmative
at1g17280	at5g06820	validated_ppi	symmetrical	1.0	affirmative
at2g43790	at2g26530	phosphorylation	asymmetrical	1.684111063	affirmative
at2g43420	at3g59700	validated_ppi	symmetrical	1.0	affirmative
at4g35950	at5g25260	validated_ppi	symmetrical	1.0	affirmative
at1g43560	at5g18170	validated_ppi	symmetrical	1.928103616	affirmative
at2g29180	at5g52420	validated_ppi	symmetrical	1.0	affirmative
at2g01830	at2g23760	validated_ppi	symmetrical	1.0	affirmative
at4g31590	at5g22290	validated_ppi	symmetrical	0.0	affirmative
at2g44080	at4g31840	validated_ppi	symmetrical	0.0	affirmative
at2g43790	at5g01900	phosphorylation	asymmetrical	1.0	affirmative
at1g71330	at3g25805	validated_ppi	symmetrical	1.0	affirmative
at5g49540	at5g62850	validated_ppi	symmetrical	1.0	affirmative
at1g18520	at3g18800	validated_ppi	symmetrical	1.0	affirmative
at2g43790	at3g09600	phosphorylation	asymmetrical	1.0	affirmative
at1g21240	at2g43710	validated_ppi	symmetrical	1.0	affirmative
at1g48210	at3g12180	validated_ppi	symmetrical	1.0	affirmative
at1g29060	at5g44650	validated_ppi	symmetrical	1.0	affirmative
at3g29575	at3g56850	validated_ppi	symmetrical	1.0	affirmative
at1g27300	at1g76670	validated_ppi	symmetrical	1.0	affirmative
at1g78300	atcg00190	validated_ppi	symmetrical	1.0	affirmative
at3g53810	at5g49540	validated_ppi	symmetrical	1.323635073	affirmative
at1g47640	at5g66160	validated_ppi	symmetrical	1.0	affirmative
at4g01370	at3g21175	phosphorylation	asymmetrical	1.0	affirmative
at4g20790	at4g29450	validated_ppi	symmetrical	1.0	affirmative
at1g68380	at4g25360	validated_ppi	symmetrical	1.0	affirmative
at2g46700	at3g03210	validated_ppi	symmetrical	1.0	affirmative
at5g15460	at5g41700	validated_ppi	symmetrical	1.1859117525	affirmative
at1g62880	at5g44020	validated_ppi	symmetrical	1.0	affirmative
at2g34390	at5g59650	validated_ppi	symmetrical	1.0	affirmative
at1g80865	at5g38560	validated_ppi	symmetrical	1.0	affirmative
at4g35580	at5g24130	validated_ppi	symmetrical	1.0	affirmative
at2g43790	at5g18470	gene regulation	asymmetrical	2.720074265	affirmative
at2g41400	at5g12480	validated_ppi	symmetrical	1.0	affirmative
at1g11050	at4g19380	validated_ppi	symmetrical	0.0	affirmative
at1g11000	at1g14700	validated_ppi	symmetrical	1.1294848795	affirmative
at2g41705	at3g08680	validated_ppi	symmetrical	0.0	affirmative
at3g17000	at3g53810	validated_ppi	symmetrical	1.323635073	affirmative
at2g25810	at4g20790	validated_ppi	symmetrical	1.0	affirmative
at1g47640	at3g45700	validated_ppi	symmetrical	1.0	affirmative
at2g28315	at5g42980	validated_ppi	symmetrical	1.0	affirmative
at2g44950	at5g50840	validated_ppi	symmetrical	1.0	affirmative
at1g25330	at4g18710	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at5g46760	activation	asymmetrical	1.0	affirmative
at1g78380	at2g29490	validated_ppi	symmetrical	1.166975077	affirmative
at1g78300	at4g39980	validated_ppi	symmetrical	1.0	affirmative
at5g22220	at5g59970	validated_ppi	symmetrical	1.0	affirmative
at1g14360	at5g66680	validated_ppi	symmetrical	1.0	affirmative
at5g02110	at5g14170	validated_ppi	symmetrical	1.0	affirmative
at2g41090	at5g53450	validated_ppi	symmetrical	1.0	affirmative
at3g04620	at3g48750	validated_ppi	symmetrical	1.0	affirmative
at1g59580	at2g30980	phosphorylation	asymmetrical	1.325404236	affirmative
at1g71330	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at4g23220	at5g55650	validated_ppi	symmetrical	2.374599439	affirmative
at2g43880	at5g53890	validated_ppi	symmetrical	1.183585993	affirmative
at1g80670	at5g47410	validated_ppi	symmetrical	1.0	affirmative
at3g20320	at4g05370	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at2g26900	repression	asymmetrical	1.0	affirmative
at2g18170	at3g20530	phosphorylation	asymmetrical	1.0	affirmative
at1g51880	at5g49630	validated_ppi	symmetrical	1.0	affirmative
at3g17000	at4g30190	validated_ppi	symmetrical	1.0	affirmative
at1g47670	at1g59730	validated_ppi	symmetrical	1.0	affirmative
at2g41100	at5g39810	validated_ppi	symmetrical	2.053763767	affirmative
at5g11890	at5g49950	validated_ppi	symmetrical	1.0	affirmative
at1g04340	at1g27300	validated_ppi	symmetrical	1.0	affirmative
at1g63120	at3g22840	validated_ppi	symmetrical	1.0	affirmative
at3g50120	at5g66830	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at3g54300	activation	asymmetrical	1.0	affirmative
at1g11940	at4g24460	validated_ppi	symmetrical	1.0	affirmative
at1g80865	at2g29410	validated_ppi	symmetrical	1.0	affirmative
at3g16170	at4g39950	validated_ppi	symmetrical	2.0604399669999998	affirmative
at1g03730	at1g34640	validated_ppi	symmetrical	1.0	affirmative
at2g01420	at3g56110	validated_ppi	symmetrical	1.0	affirmative
at1g11330	at5g11890	validated_ppi	symmetrical	1.345665391	affirmative
at1g17280	at1g72300	validated_ppi	symmetrical	1.0	affirmative
at5g03345	at5g20230	validated_ppi	symmetrical	2.98807153	affirmative
at2g43790	at3g21210	phosphorylation	asymmetrical	1.0	affirmative
at3g57650	at4g13266	validated_ppi	symmetrical	1.0	affirmative
at1g14360	at3g15800	validated_ppi	symmetrical	1.0	affirmative
at1g49510	at2g26180	validated_ppi	symmetrical	1.0	affirmative
at3g45240	at3g29160	activation	asymmetrical	1.0	affirmative
at1g01140	at1g31880	validated_ppi	symmetrical	1.0	affirmative
at2g18170	at3g61790	phosphorylation	asymmetrical	1.0	affirmative
at1g11350	at2g41400	validated_ppi	symmetrical	1.3342163025	affirmative
at2g41400	at3g21090	validated_ppi	symmetrical	1.0	affirmative
at1g02970	at2g28380	validated_ppi	symmetrical	0.0	affirmative
at3g21580	at5g27370	validated_ppi	symmetrical	1.0	affirmative
at2g43330	at5g52420	validated_ppi	symmetrical	1.0	affirmative
at1g07550	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at2g20300	at4g37680	validated_ppi	symmetrical	1.0	affirmative
at2g26180	at4g11490	validated_ppi	symmetrical	1.0	affirmative
at5g06320	at5g49990	validated_ppi	symmetrical	1.0	affirmative
at2g20270	at3g27960	validated_ppi	symmetrical	1.0	affirmative
at1g53270	at1g57760	validated_ppi	symmetrical	1.0	affirmative
at3g54020	at5g24010	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at4g14440	repression	asymmetrical	0.0	affirmative
at1g65690	at2g01275	validated_ppi	symmetrical	1.962125596	affirmative
at5g16150	at5g42980	validated_ppi	symmetrical	1.0	affirmative
at1g51930	at3g08040	validated_ppi	symmetrical	1.0	affirmative
at1g47640	at5g56040	validated_ppi	symmetrical	1.0	affirmative
at1g36050	at2g21160	validated_ppi	symmetrical	1.0	affirmative
at2g16850	at4g19030	validated_ppi	symmetrical	1.0	affirmative
